year,min_100 metre U wind component,max_100 metre U wind component,avg_100 metre U wind component,min_100 metre V wind component,max_100 metre V wind component,avg_100 metre V wind component,min_10 metre U wind component,max_10 metre U wind component,avg_10 metre U wind component,min_10 metre V wind component,max_10 metre V wind component,avg_10 metre V wind component,min_2 metre temperature,max_2 metre temperature,avg_2 metre temperature,min_Evaporation,max_Evaporation,avg_Evaporation,min_High vegetation cover,max_High vegetation cover,avg_High vegetation cover,min_Ice temperature layer 1,max_Ice temperature layer 1,avg_Ice temperature layer 1,min_Lake bottom temperature,max_Lake bottom temperature,avg_Lake bottom temperature,min_Lake total depth,max_Lake total depth,avg_Lake total depth,min_Low vegetation cover,max_Low vegetation cover,avg_Low vegetation cover,min_Maximum temperature at 2 metres since previous post-processing,max_Maximum temperature at 2 metres since previous post-processing,avg_Maximum temperature at 2 metres since previous post-processing,min_Minimum temperature at 2 metres since previous post-processing,max_Minimum temperature at 2 metres since previous post-processing,avg_Minimum temperature at 2 metres since previous post-processing,min_Precipitation type,max_Precipitation type,avg_Precipitation type,min_Skin temperature,max_Skin temperature,avg_Skin temperature,min_Snow depth,max_Snow depth,avg_Snow depth,min_Snow evaporation,max_Snow evaporation,avg_Snow evaporation,min_Snowmelt,max_Snowmelt,avg_Snowmelt,min_Soil temperature level 1,max_Soil temperature level 1,avg_Soil temperature level 1,min_Surface pressure,max_Surface pressure,avg_Surface pressure,min_Temperature of snow layer,max_Temperature of snow layer,avg_Temperature of snow layer,min_Total cloud cover,max_Total cloud cover,avg_Total cloud cover,min_Total precipitation,max_Total precipitation,avg_Total precipitation,min_Type of high vegetation,max_Type of high vegetation,avg_Type of high vegetation,min_Type of low vegetation,max_Type of low vegetation,avg_Type of low vegetation,min_Volumetric soil water layer 1,max_Volumetric soil water layer 1,avg_Volumetric soil water layer 1
1951,-2.976018497243656,4.718021422406857,0.5592914295764283,-1.590834586374656,3.2058349047680648,1.1175411412804235,-1.6968769127176884,2.639451768264207,0.29673608670571966,-1.0238206129249292,1.7819289779121574,0.582177202592928,271.25362999079886,292.1817163853746,281.46722061479517,-0.0001384183981498889,-1.1678161910489856e-05,-6.24664122670908e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45986479521565,271.4599322760028,271.4598994145849,274.10849293516367,288.2665432516035,280.6747869953217,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,271.1422369010847,292.7521682519541,281.74807386293884,270.8048054445721,292.0618399520405,281.21739711804355,0.13919798184156956,3.0250802392816554,1.0523130195779684,270.4140105920952,292.65605427787017,281.43012356538685,0.0,0.011211972005399464,0.0026161834279900295,-4.748148461426428e-06,4.498095249276186e-08,-1.0237179868536475e-06,0.0,4.2784842070790256e-05,1.0916491802952004e-05,272.62729190292225,292.2899830398597,281.74524162025483,98212.20108602724,99737.75220092134,98732.67370521033,269.7809873498062,273.0382970809674,272.194085488101,0.34519245740873755,0.8079644054885924,0.6115961935372601,3.5381084296978845e-06,0.00011686220434423544,6.481743776650855e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.17781256065605847,0.3434945929888039,0.27709167966473885
1952,-0.24828593002894248,3.6691091854921423,1.7814718533113545,-1.1890683925097556,2.408863858693206,0.44399199616578416,-0.25429777858298175,2.1873776828916305,1.028042421334361,-0.649833407363986,1.4526825952450704,0.2583410963197535,270.3714608819663,291.73899700426864,280.29772267716993,-0.00013520760544210865,-5.8201720123561616e-06,-5.995571646242022e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45983484912836,271.45991299459746,271.4598908390216,273.8728453563995,287.53698788018164,279.6821777846482,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,270.18453422291896,292.59290482624425,280.4092749983574,269.66227121924715,291.9091089703217,279.91137294863404,0.1881814094638642,4.164562336867608,1.6701301528471169,269.6658352884299,292.49502634174684,280.06444027971816,0.0,0.04097774208705216,0.010576860804078285,-1.2169134332782316e-05,2.9676993965542757e-10,-2.255700419755857e-06,0.0,7.501734885296864e-05,2.0813764619363775e-05,272.96102971455264,292.0546451215256,281.1215308571694,98203.66145013769,99008.53720960094,98609.37930600333,268.81498807877784,272.78119395934533,271.74065382354325,0.39985620121989635,0.866865551304451,0.6732377140362864,4.0646279608369786e-05,0.00014349404943113958,8.467350217021742e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.19173380153058345,0.3480158078557671,0.29896927881720836
1953,-1.9360077842095078,2.8623523441323417,1.1635147384017974,-1.0746130642033347,2.2966898065546313,0.396622112501922,-1.1043355144028633,1.7351542632011363,0.6709812472215422,-0.6582993643910283,1.2280163435223574,0.2152253644426845,270.7422909496467,292.4524936844433,281.2887453669477,-0.00013449968795013273,-5.946516183743355e-06,-6.248220871202672e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4597308862118,271.45990393680546,271.4598688858318,274.24772082593165,287.86685782798634,280.5928033025762,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,270.0873363563904,293.0597073803425,281.5306074824597,269.79045954777615,292.3978466409198,280.99268097639157,0.23494321847980382,4.193261149201353,1.1862370428254063,269.4124206426822,293.06482389225044,281.21457469562205,0.0,0.036559930417673255,0.00656571002433326,-5.892583115036151e-06,7.610098620296651e-11,-1.2314645202257817e-06,0.0,7.804353578926189e-05,1.5001364086817735e-05,273.20669292003896,292.84636076121984,281.8871350592064,98442.15792864404,99718.77312226033,98960.46341878799,269.5143960318031,272.83627948984974,271.8045917194515,0.4097625387315946,0.8492524685832942,0.5842156883348618,2.191536459862585e-05,0.00011747828497857737,6.221458793241297e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.22212610425558033,0.3407030263033449,0.2674751298233626
1954,-3.720311926856558,3.8339393579230223,1.141316617144266,-1.9626491506755974,2.281538637746825,0.8380440874920425,-2.2270456144460424,2.1431534818584477,0.6469457752850402,-1.2071773694951946,1.2957579999296784,0.470397700121251,264.18422490285496,291.1984357179373,279.96938781142717,-0.0001308649438412016,-8.953090492714264e-06,-5.969604187033845e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4592911263666,271.45992699294635,271.45984764668805,273.7610580164021,286.4269850968633,279.8145391035733,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,263.8008738002394,291.01328440651554,280.0534070131735,263.2943223685094,290.37890301747603,279.54874340653834,0.2574744295830055,4.242456883094177,1.3965923982510802,263.0717242336215,291.13520669556846,279.7121557761841,0.0,0.029068784266471286,0.005029064028115226,-7.1898933942196e-06,4.461612429436513e-09,-1.3420477435086434e-06,0.0,4.356690478313278e-05,1.2601756092866432e-05,270.43457386400195,290.94672155986984,280.90358145065096,98234.41019366702,99020.62751666977,98652.24762907169,263.83408607272776,272.87254852598164,271.06052874783114,0.5470619789064366,0.8602817284765065,0.6604333683634599,2.4144678416224973e-05,0.00017588480145984867,7.867793981337292e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2536961547065161,0.3353570013165499,0.29645132457290463
1955,-1.2305496700988559,5.281787042707242,1.6855192866388184,-2.1774303153343886,2.475437765955283,0.3916677566506106,-0.6256510322815386,2.928314758609871,0.9726975743159941,-1.3290746507643105,1.3878966401239161,0.22106934077026366,269.7527796279724,291.37854818097077,280.2205025882215,-0.00012847209265642512,-9.330037837531032e-06,-6.078944007903333e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.459167356941,271.4599199882329,271.4598316662062,273.59357435156335,287.76363598627023,279.9000261773119,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,269.25499012543696,291.61551912226344,280.354113822592,268.88285967770497,291.02725936235834,279.84359638733065,0.3258130081300813,3.730639206902273,1.567392816430999,268.39226441261104,291.6487189212122,279.9879182070305,0.0,0.022387260626834275,0.006052995625050082,-9.572154770858556e-06,8.367857337585927e-09,-2.038862020933449e-06,0.0,5.679564953204666e-05,1.556407608150456e-05,272.5759928019921,291.4083914423114,280.91997158830895,97713.00740612556,99026.1266816686,98601.11619754067,268.7492651470757,272.8390337735426,271.54740060753454,0.5660783317507828,0.7780969536520066,0.6753912317099271,5.178573660874167e-05,0.00015983679220356724,8.19437580339557e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2679437318719988,0.34178661093689305,0.30979872691558047
1956,-1.5465069234229005,3.297036066091385,1.6075155678988136,-1.1503860704021034,2.1565026066298576,0.288170409843046,-0.9328808724398604,1.9486881715021989,0.9464973352898672,-0.6567444169412504,1.3007171955003596,0.17843578932027052,261.18501842054246,290.39744070640336,279.1443150631292,-0.00013337512446384041,-6.037487653139613e-06,-6.045032973590791e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45883481872096,271.4599387891678,271.4598112830472,273.7798598362556,286.9965755407431,279.65285147324397,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,261.1367701725591,290.71411631929806,279.3272038863361,260.6094649182206,290.1327790771292,278.8318341196169,0.2688863079106982,4.422080045923612,1.658888910241531,260.4940275473142,290.6273745932849,278.9437314418786,0.0,0.03459108841581048,0.007214941281386268,-1.662622622655436e-05,4.0209977354962e-09,-2.4397960688100346e-06,0.0,8.401737182257934e-05,1.57685908527939e-05,268.13886120008493,290.26109404538477,280.0457286378017,98044.17630238578,99243.24378165082,98758.58149447003,260.8819513723873,272.7788460650887,270.8434319891472,0.44850232622395453,0.7813335355196728,0.6524926978119753,4.990013202546563e-05,0.00014564586402616403,8.373965221769407e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2745266448361214,0.34387888508411946,0.3125942322928768
1957,-0.3117060412693393,4.253395589734219,1.8267289354732499,-1.8916571387035996,2.69283979513049,0.6838182184712309,-0.10432372854789525,2.523869373795601,1.030309638766976,-1.2212232598511303,1.5815760132143122,0.39962979806428983,271.7213483280213,291.66695324026654,281.14414435713246,-0.0001364660932722296,-8.29121572670268e-06,-6.218893294620909e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45986385892604,271.45998041838527,271.45990349564465,273.90817024408466,287.41216412316857,280.233575934428,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,271.6218162269264,292.11064789167847,281.3829747325618,271.29046610450297,291.5411941108896,280.89037931527685,0.25396502774551555,3.231292070985226,1.2249119677302398,270.82315859383067,292.12610962856195,281.0301426430481,0.0,0.010565865656617724,0.0022272735588482607,-2.2526087131663437e-06,1.6945718428794744e-10,-5.953489059237551e-07,0.0,3.205877193679815e-05,9.253903711423917e-06,272.5437431017689,292.05136740832205,281.365419184995,98245.48958787021,99219.52497580333,98787.86123383579,269.690693896959,272.8227502520527,271.8692859026716,0.47071500062665594,0.800776730255706,0.6726160966556657,2.530651925161663e-05,0.00018345537294407803,7.939787250743106e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2431882977573994,0.34638339162083687,0.30800328632531176
1958,-1.0374765863048134,5.03235276719452,1.6425009437637146,-1.2470375891785732,2.5529450575480883,0.4753844721135234,-0.6352196781600518,2.863625450423317,0.9501882131846974,-0.810819690621404,1.4184821649535218,0.26307258889647833,270.5405341645467,291.3046523792309,280.74455519525725,-0.00013996418578727336,-7.906438036519063e-06,-6.062750747293299e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4598659580505,271.46002685574723,271.4599088782013,273.652026221294,287.8883439210841,280.21890094478766,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,270.39795510236775,291.52712379194406,280.8288964182186,269.9679486618908,290.9164700988271,280.3480402796939,0.3338640990096537,3.8672242828419066,1.5336482016459583,269.5543754400129,291.36224996181767,280.38279165038045,0.0,0.031002677051357008,0.005987187597226575,-1.3152320113187469e-05,7.837477891605195e-09,-2.190674424973546e-06,0.0,7.661905142363112e-05,2.0834413745215905e-05,272.47831711248574,291.3285269388338,281.2313307052586,97940.71353034888,99483.62108397052,98612.87540656891,269.2001898745567,272.9266927006728,271.87694309860524,0.5171999654128779,0.8166897836758807,0.6955591311645355,3.8763386524174356e-05,0.00012914860136263722,8.411239878111048e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2646678311323624,0.3505007978314721,0.30959024231630794
1959,-2.120883389998596,4.569759071097319,0.5741789096698212,-2.109720430412297,2.638573739574897,0.26012955576903984,-1.4196050199758994,2.5030496766246166,0.3222003751385924,-1.1287673343703246,1.4341459823226705,0.10637948002718924,270.95128126879143,293.1394383764189,281.37646560159203,-0.00012411816759309272,-9.201016575343915e-06,-6.096583492031549e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4595983608734,271.4599365476959,271.4598792888166,273.76303963993223,289.05553720453355,280.69653557234074,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,270.75995031807986,293.4752439224708,281.54420153392914,270.32396494129785,292.8956840455777,281.0275012953269,0.2410569105691057,3.6801418705431295,1.2384103938439903,269.92892881650505,293.45917252728566,281.19195185034636,0.0,0.01588238939485497,0.003495445937188852,-6.432836412425159e-06,1.2704630434099172e-10,-1.2759052120556719e-06,0.0,5.496961665478351e-05,1.1683800900246369e-05,273.098278745891,293.1332146313004,281.80582777630264,98168.16926956497,100159.756724514,98910.06734383405,269.4412510041002,272.8748047405522,272.0455906691481,0.4678756499232008,0.9056173544230307,0.6329276169701994,2.019701811371657e-05,0.00016533440119016705,6.643379675754021e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.1923742513572839,0.3367298749097751,0.27049165798350416
1960,-4.0255659295217,2.4563904746153753,0.581320894544003,-0.5822150399875973,2.7979144832459952,1.1521319198440862,-2.4781019318887325,1.4584819309247532,0.286726047374897,-0.38122161826741063,1.5909843420210092,0.6238810865319618,269.9265490812815,289.8732976905949,280.94424905945493,-0.00012545970532791838,-7.562608798631795e-06,-6.121513590539454e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4598462664399,271.4599639306889,271.4598907872533,273.7064964396998,286.99675206576023,280.39471611421055,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,269.41231943140906,290.1064263126179,280.9524891787132,268.9657431145712,289.5397804060832,280.4724180657693,0.3360995591522736,3.804849949421153,1.2586796447786417,268.556376481646,289.9382841662817,280.5036873594965,0.0,0.025161958727234496,0.004969420073500568,-6.060322622079399e-06,4.679078265665939e-09,-1.1194541624826461e-06,0.0,4.143820931857456e-05,1.0463054546580678e-05,272.58817127064873,289.8919335688856,281.5368072331692,98211.18160693992,99028.60454073938,98667.21348865844,268.4566976723011,273.0210207452896,272.04730921443553,0.5689701382091452,0.8549773184912188,0.7016354888744382,4.1435267658634174e-05,0.00020244763340039547,8.829458125124262e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2708780329650569,0.3435281616875833,0.31534684997963214
1961,-1.2420164976781836,7.070285577068853,1.9710112454518949,-0.9584531409724398,3.159589580682478,0.9740056672796142,-0.887874873486949,4.296244841767815,1.127709955599028,-0.37792803654222834,1.7741210527508062,0.5882524726088538,269.64467132427535,290.566184109284,281.4696682830137,-0.00013819880142319644,-9.84230042328771e-06,-6.427620993778461e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45983643601056,271.4601733167775,271.45991180231226,274.27261661362184,286.8142131707456,280.9310352740711,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,269.2914776376576,290.7539155984451,281.58353643153805,268.89040802617654,290.1197063405186,281.0891993608025,0.2455574912891986,3.3396993992981407,1.1794338435027247,268.3740832585923,290.747470437765,281.14918321480735,0.0,0.00942184694828091,0.002226178795499598,-4.115682794605503e-06,5.565344750125741e-11,-6.776678561459478e-07,0.0,3.162069095459457e-05,8.27867219499442e-06,272.14421907963043,290.32967837898946,281.87462074618037,98445.87788759943,99339.99237199961,98830.1881123839,267.27024600110803,273.01541881302353,271.8683410208937,0.4913276841708469,0.8188836013413904,0.6748738166211249,3.945840436322224e-05,0.0001397167688132288,7.681466133424067e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.23738528501003778,0.3433018261969811,0.2991177724686062
1962,-1.1248752008670222,4.226422670452585,1.8713567048724309,-1.4697221342217985,2.5455761844539304,0.44997215354982817,-0.7192982641831261,2.2646743961092364,1.0874226260988968,-0.8587638220428295,1.5522399369630542,0.2668628259803331,268.45357709286304,289.88146533489424,280.019370450324,-0.00013059126118320985,-8.457550480239055e-06,-6.094563700613327e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45984507256753,271.4599062827683,271.459881082585,273.6063325446394,286.6600917039483,279.71215951552495,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,267.84372917320974,290.24091187224695,279.9344936289091,267.53631953791273,289.6690197608622,279.4654135644866,0.37121241450509745,4.156898125103701,1.674338992306425,267.29164406994613,289.94953895075196,279.5335155516952,0.0,0.03183246592325544,0.007630518542195191,-1.1780152909011051e-05,9.471844673745771e-09,-2.6265209148236985e-06,0.0,7.579705086715298e-05,1.7596505439882282e-05,272.7918009645148,289.84259021655134,280.7553394059823,98259.5149026123,99391.66653514607,98758.95261601266,267.79054588685744,273.03156375173666,271.7979579908613,0.5957575050047105,0.8563731515618321,0.7128750061021512,2.536682435685602e-05,0.00016473829295897156,8.788635257676965e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.27789868001233387,0.3403207670365318,0.31252219062062886
1963,-1.48084327002651,2.8459282451622636,0.6686408012169642,-0.9387077139648066,3.8597503127982837,0.5577577838432506,-0.8942140137400069,1.6422988077715632,0.3880660499522668,-0.5593602559447188,2.2374737850203488,0.3008267923927697,262.4541806109566,292.3525838264167,280.0007010677846,-0.00012276231843596214,-3.5361413410771082e-06,-5.80569203222226e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4597223696011,271.45990133850654,271.4598703948703,274.16607594517143,287.49599698084944,280.3301598087836,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,261.96377454566203,292.7784489335366,280.0146433809516,261.5803174988375,292.09457075870233,279.5144804215076,0.25161102993518414,4.649872616237683,1.615993428689773,261.3335278591214,293.1667476082036,279.6940374582955,0.0,0.0756465464321084,0.01505696790123915,-1.19656883368108e-05,6.845906884129938e-09,-1.9956097691087452e-06,0.0,0.00011405540250611431,1.3154451321457296e-05,270.7764347186894,292.53452785078855,281.52829613554206,98223.16405120824,99287.49095844573,98827.4632880068,262.75053798145825,273.0750225756445,270.74705443394606,0.5243835271997042,0.829755018288396,0.6997890975908237,3.187763861113483e-05,0.00013232636528838837,7.691495176080536e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2167809251174457,0.34239032888496584,0.29788180893441146
1964,-2.720194867481046,4.079504018525859,1.3239817850578328,-1.2550342896583337,1.8727875520961696,0.12568610833437185,-1.6524115548349363,2.4187536383678196,0.7754085614289297,-0.8937744350337353,1.0707202474182433,0.0529795131221992,268.3169793121619,292.4297831036288,280.378163195334,-0.00011710253716573857,-7.516702924458939e-06,-5.745876512686728e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45930552711457,271.459918320872,271.4598397398012,274.44892109375485,287.30368738645006,280.29536129826863,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,268.429229254447,292.6924316981236,280.5443734172123,268.04717323650334,291.9972114959768,280.05587551991385,0.25681253356312367,4.05283928415321,1.610259368869489,267.57542604010956,293.0052317041507,280.2436257333083,0.0,0.03295521083295025,0.007815638410779403,-9.132972196287072e-06,1.4337818800001312e-07,-2.020914051038626e-06,0.0,5.739615769336448e-05,1.4191275950587996e-05,270.8207039587424,292.6927937920039,281.1930314177651,98698.20104018366,100051.73676246985,99002.00515169557,267.243463812772,273.1055920804922,271.5971269130088,0.5341278949322268,0.8605182636223779,0.6770283110066745,3.0120000189777775e-05,0.00014485837044385437,7.995944330586329e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2150178062368498,0.3355628394714846,0.2960352538137599
1965,-1.1713840395516004,3.702095130591788,1.6121302807368085,-1.9398278082955245,3.664925006991606,0.8151846524093401,-0.755248875900428,2.0154784629648352,0.889971727300429,-1.007191389181018,2.2351970318402206,0.48656399939807016,267.7547881370769,289.3696271367008,279.8010654663461,-0.00013069872826438532,-8.914495264644486e-06,-5.9163973782021235e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4598453944726,271.4599317879115,271.45989029759374,274.0172114391845,286.73205381409656,279.9283181925211,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,267.5374916318336,289.6743217825468,279.83570059110104,267.14569387925906,289.1294682419507,279.36900542314476,0.2912311265969803,4.662069299264421,1.683939559665694,266.85550807454763,289.46987104888126,279.4112313783857,0.0,0.05269872872256235,0.012884922108494422,-9.932727919311608e-06,1.738734154461188e-09,-2.1057638738967656e-06,0.0,0.00013169209117359288,2.330665059892309e-05,272.7335583546686,289.5135460502551,280.61066015797456,97843.40887572903,99500.88869668146,98626.8699883576,267.73615077438427,273.1096263090461,271.8301516571118,0.5662267395720542,0.8616605308966907,0.7183444762819898,1.8013439534815823e-05,0.00014490455914926458,9.01006051381169e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.27218029632679025,0.34554550115203264,0.31501525083953447
1966,-0.9339776615272737,4.140045292833954,1.0695750330926064,-0.46866392756110475,2.617218386599456,0.7260451045032387,-0.7065893491954826,2.4650157125585763,0.5839110467530428,-0.33887779457355066,1.589341068581057,0.3825443143086991,267.8868031083429,290.7821014142466,281.281127537039,-0.00012755992259261877,-7.5462109344383784e-06,-6.143307315242999e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4593312736766,271.45993219723647,271.4598500284443,274.13096625531597,287.70856990868754,280.71356355661425,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,267.62587090291765,291.1149188147889,281.3590655428136,267.3246439308415,290.56323779150216,280.897033154289,0.34346044650922697,4.334847576586364,1.5216832931120987,267.0770119656846,290.9276819810218,280.9772672584134,0.0,0.024817042877610593,0.005707915868986763,-3.4383053677923217e-06,7.859640880300545e-09,-8.744908598327187e-07,0.0,9.490052941401811e-05,2.0126401181677946e-05,271.9711165489439,290.7538226912986,281.8546505777798,98133.85618449615,98904.40860191638,98618.90012544893,267.19548658778984,272.99539294524,272.0334600521377,0.593105813573898,0.8793841751184577,0.7406043144347159,5.7530433135673236e-05,0.00017364096903859622,0.00010057194514752685,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2587366351362374,0.35951463075475587,0.3170709241276102
1967,-0.38981886694788104,5.314511522220654,2.2049425605132122,-1.4647079931995857,3.3949732910097556,0.7631572836633501,-0.18124873921046805,3.041268967695449,1.273506698479695,-0.872259744546816,2.0266867336750405,0.46245698480142955,269.35097241292993,292.2451326168411,281.7944395630396,-0.0001254901453040015,-9.980443077385897e-06,-6.227204781405243e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45962960711756,271.4599227591801,271.4598707708065,273.9293373030447,288.0081148813951,280.9416558284683,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,268.6706453347446,292.5498663038672,281.78878919093563,268.35111846181593,291.92222654536477,281.3139764248313,0.28894883418880274,4.082549673423001,1.3438290560855286,267.9943987302192,292.6689169619813,281.4153235178571,0.0,0.04368374133097243,0.008892055015436353,-6.390248985216601e-06,4.922470919575712e-09,-1.1137716696826722e-06,0.0,8.647063683487069e-05,2.18161868773217e-05,273.3433884198848,292.15303476106925,282.3446708292392,98252.98523085965,99135.33487138298,98779.47995782916,268.8478376851065,272.93775139642474,272.03928202829394,0.5637016660834585,0.8494191988615016,0.7085891293641232,6.294908993074026e-05,0.00011908790498783488,9.429467800010731e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.25733986330686953,0.3470115819290064,0.3099803064089968
1968,-1.5194084631702889,4.502444782990501,0.9345041385655147,-1.702643559793772,1.8879237751494298,0.6350017809660753,-1.0269609289086854,2.5545732669661914,0.5176115735936645,-1.0224041289177235,1.0906529840032475,0.33384189869820347,269.4791472577454,290.7995892185906,281.05702902617463,-0.00013642939318427933,-4.936426706227499e-06,-6.030329247791484e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45965960432335,271.45991987562405,271.4598774230466,274.0132779214333,286.92048223327146,280.49691869929194,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,269.0272335040437,290.8134109924371,281.0558376075367,268.70889299467564,290.2006658440114,280.57895487649944,0.3493612078977933,4.159676170494423,1.5355377424278505,268.3072251892795,290.63702901440723,280.7064475377759,0.0,0.025321893333047362,0.00571791662989702,-8.33711398289621e-06,5.316633748568803e-08,-1.5339404635236853e-06,0.0,6.862548010520153e-05,1.615708915073039e-05,271.43921196532034,290.3153849083003,281.6660849360723,98241.57114621189,99029.91631308306,98755.32654734202,267.94502235281016,272.94133445748605,271.80218187307247,0.5802604213531962,0.8925115095513978,0.7093362810146472,2.9958480408437837e-05,0.00013539257211398427,8.82089176576139e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2593699692581967,0.34322523289313767,0.3074694121445908
1969,-2.907400690974634,4.558345174450984,0.28400529004950253,-2.291733618960379,3.4282771782702786,0.5908135501173036,-1.7882596736095837,2.5939947254843276,0.15169553419942364,-1.4305694315722413,2.0708441377532205,0.28103078597070313,265.83737789472906,291.64710936507555,280.03969718977993,-0.00012044537360826815,-4.72882991264606e-06,-5.679384817454368e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4592787155726,271.45991197595373,271.45983914918025,274.2250948450945,286.317708501027,280.0620377274885,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,265.45627093857325,291.78995078874834,279.941146005577,265.17209048096873,291.17334569244747,279.4487415933339,0.2576364692218351,4.868950832365466,1.6836491159901905,265.1255077134674,291.9071650162592,279.6472858367608,0.0,0.03367425963289471,0.008082081667328671,-1.6308075157472253e-05,1.214465575133526e-10,-2.9093039691026123e-06,0.0,4.1727879052812884e-05,1.1993603447212267e-05,270.9621966731938,291.33264116822687,281.20920057275464,98018.33740502807,99335.5580499591,98785.05412793928,266.1971606838325,273.0263559910263,271.21347537910316,0.5036213811681661,0.8975126024871994,0.687048281281961,2.7160918209564766e-05,0.00013206857052875775,7.256514256039972e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.22882557030517695,0.3373520825387669,0.28745948179781977
